np1;np2;np3;np4;ns1;ns2;ns3;ns4;ni1;ni2;ni3;ni4;nh1;nh2;nh3;nh4;series;cost
3;3;0;0;3;3;2;0;3;3;3;0;2;2;1;0;0.9999983222007681;50.0
3;3;0;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999980510011867;47.0
3;3;0;0;4;2;2;0;3;3;3;0;2;2;1;0;0.9999981769009925;50.0
3;3;0;0;4;4;0;0;3;3;3;0;2;2;1;0;0.9999982133009362;48.0
3;3;0;0;2;2;2;0;3;3;3;0;2;2;1;0;0.9999979770013009;48.0
3;3;0;0;4;3;1;0;3;3;3;0;2;2;1;0;0.9999982690008502;50.0
3;3;0;0;3;2;1;0;3;3;3;0;2;2;1;0;0.9999979039014136;48.0
3;3;0;0;3;3;1;0;3;3;3;0;2;2;1;0;0.9999982489008813;49.0
3;3;0;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999974978020404;47.0
3;3;0;0;4;2;1;0;3;3;3;0;2;2;1;0;0.999997940601357;49.0
3;3;2;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999983222007681;50.0
4;3;0;0;3;2;2;0;3;3;3;0;2;2;1;0;0.9999983416007899;50.0
4;3;0;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999980510011865;47.0
4;3;0;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999982291009435;48.0
4;3;0;0;4;4;0;0;3;3;3;0;2;2;1;0;0.9999983914007219;49.0
4;3;0;0;2;2;2;0;3;3;3;0;2;2;1;0;0.9999981551010445;49.0
4;3;0;0;3;2;1;0;3;3;3;0;2;2;1;0;0.9999980820011443;49.0
4;3;0;0;3;3;1;0;3;3;3;0;2;2;1;0;0.9999984270006733;50.0
4;3;0;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999976759016987;48.0
4;3;0;0;4;2;1;0;3;3;3;0;2;2;1;0;0.9999981187010942;50.0
4;2;2;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999981769009925;50.0
4;4;0;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999982133009362;48.0
4;4;0;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999983914007219;49.0
4;4;0;0;4;4;0;0;3;3;3;0;2;2;1;0;0.9999985537005267;50.0
4;4;0;0;2;2;2;0;3;3;3;0;2;2;1;0;0.999998317400811;50.0
4;4;0;0;3;2;1;0;3;3;3;0;2;2;1;0;0.9999982443008989;50.0
4;4;0;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999978382013874;49.0
2;2;2;0;3;3;0;0;3;3;3;0;2;2;1;0;0.999997977001301;48.0
2;2;2;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999981551010446;49.0
2;2;2;0;4;4;0;0;3;3;3;0;2;2;1;0;0.999998317400811;50.0
2;2;2;0;2;2;2;0;3;3;3;0;2;2;1;0;0.9999980811011512;50.0
2;2;2;0;3;2;1;0;3;3;3;0;2;2;1;0;0.9999980080012564;50.0
2;2;2;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999976019018408;49.0
4;3;1;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999982690008503;50.0
3;2;1;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999979039014136;48.0
3;2;1;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999980820011443;49.0
3;2;1;0;4;4;0;0;3;3;3;0;2;2;1;0;0.9999982443008989;50.0
3;2;1;0;2;2;2;0;3;3;3;0;2;2;1;0;0.9999980080012563;50.0
3;2;1;0;3;2;1;0;3;3;3;0;2;2;1;0;0.9999979349013668;50.0
3;2;1;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999975288019809;49.0
3;3;1;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999982489008813;49.0
3;3;1;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999984270006733;50.0
3;3;1;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999978738013191;50.0
2;2;1;0;3;2;2;0;3;3;3;0;2;2;1;0;0.999997788401483;50.0
2;2;1;0;3;3;0;0;3;3;3;0;2;2;1;0;0.9999974978020404;47.0
2;2;1;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999976759016987;48.0
2;2;1;0;4;4;0;0;3;3;3;0;2;2;1;0;0.9999978382013873;49.0
2;2;1;0;2;2;2;0;3;3;3;0;2;2;1;0;0.9999976019018407;49.0
2;2;1;0;3;2;1;0;3;3;3;0;2;2;1;0;0.9999975288019809;49.0
2;2;1;0;3;3;1;0;3;3;3;0;2;2;1;0;0.9999978738013191;50.0
2;2;1;0;2;2;1;0;3;3;3;0;2;2;1;0;0.99999712270276;48.0
2;2;1;0;4;2;1;0;3;3;3;0;2;2;1;0;0.9999975655019105;50.0
4;2;1;0;3;3;0;0;3;3;3;0;2;2;1;0;0.999997940601357;49.0
4;2;1;0;4;3;0;0;3;3;3;0;2;2;1;0;0.9999981187010942;50.0
4;2;1;0;2;2;1;0;3;3;3;0;2;2;1;0;0.9999975655019105;50.0
3;3;0;0;3;3;0;0;3;2;2;0;4;4;1;0;0.9999983698009306;48.0
3;3;0;0;4;3;0;0;3;2;2;0;4;4;1;0;0.9999985479007442;49.0
3;3;0;0;4;4;0;0;3;2;2;0;4;4;1;0;0.9999987102005744;50.0
3;3;0;0;2;2;2;0;3;2;2;0;4;4;1;0;0.9999984739008217;50.0
3;3;0;0;3;2;1;0;3;2;2;0;4;4;1;0;0.9999984008008982;50.0
3;3;0;0;2;2;1;0;3;2;2;0;4;4;1;0;0.9999979947013231;49.0
4;3;0;0;3;3;0;0;3;2;2;0;4;4;1;0;0.9999985479007442;49.0
4;3;0;0;4;3;0;0;3;2;2;0;4;4;1;0;0.9999987260005895;50.0
4;3;0;0;2;2;1;0;3;2;2;0;4;4;1;0;0.9999981728010698;50.0
4;4;0;0;3;3;0;0;3;2;2;0;4;4;1;0;0.9999987102005744;50.0
2;2;2;0;3;3;0;0;3;2;2;0;4;4;1;0;0.9999984739008216;50.0
3;2;1;0;3;3;0;0;3;2;2;0;4;4;1;0;0.9999984008008982;50.0
2;2;1;0;3;3;0;0;3;2;2;0;4;4;1;0;0.9999979947013231;49.0
2;2;1;0;4;3;0;0;3;2;2;0;4;4;1;0;0.9999981728010698;50.0
2;2;1;0;2;2;1;0;3;2;2;0;4;4;1;0;0.9999976196018563;50.0
3;2;2;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999983698009305;48.0
3;2;2;0;4;3;0;0;3;3;0;0;4;4;1;0;0.999998547900744;49.0
3;2;2;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999987102005743;50.0
3;2;2;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999984739008216;50.0
3;2;2;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999984008008981;50.0
3;2;2;0;2;2;1;0;3;3;0;0;4;4;1;0;0.999997994701323;49.0
3;3;0;0;3;2;2;0;3;3;0;0;4;4;1;0;0.9999983698009305;48.0
3;3;0;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999980792013189;45.0
3;3;0;0;3;3;2;0;3;3;0;0;4;4;1;0;0.9999985285007182;49.0
3;3;0;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999982573010808;46.0
3;3;0;0;4;2;2;0;3;3;0;0;4;4;1;0;0.9999983832009125;49.0
3;3;0;0;4;3;2;0;3;3;0;0;4;4;1;0;0.99999853470071;50.0
3;3;0;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999984196008638;47.0
3;3;0;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999981833011798;47.0
3;3;0;0;4;3;1;0;3;3;0;0;4;4;1;0;0.9999984753007893;49.0
3;3;0;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999981102012775;47.0
3;3;0;0;3;3;1;0;3;3;0;0;4;4;1;0;0.9999984552008162;48.0
3;3;0;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999977041018204;46.0
3;3;0;0;4;4;1;0;3;3;0;0;4;4;1;0;0.9999984940007643;50.0
3;3;0;0;4;2;1;0;3;3;0;0;4;4;1;0;0.9999981469012285;48.0
3;3;0;0;3;3;3;0;3;3;0;0;4;4;1;0;0.9999986628005387;50.0
3;3;2;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999985285007182;49.0
3;3;2;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999987066005601;50.0
3;3;2;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999981534010512;50.0
4;3;0;0;3;2;2;0;3;3;0;0;4;4;1;0;0.999998547900744;49.0
4;3;0;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999982573010807;46.0
4;3;0;0;3;3;2;0;3;3;0;0;4;4;1;0;0.9999987066005601;50.0
4;3;0;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999984354008744;47.0
4;3;0;0;4;2;2;0;3;3;0;0;4;4;1;0;0.9999985613007285;50.0
4;3;0;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999985977006863;48.0
4;3;0;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999983614009602;48.0
4;3;0;0;4;3;1;0;3;3;0;0;4;4;1;0;0.9999986534006218;50.0
4;3;0;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999982883010449;48.0
4;3;0;0;3;3;1;0;3;3;0;0;4;4;1;0;0.9999986333006451;49.0
4;3;0;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999978822015155;47.0
4;3;0;0;4;2;1;0;3;3;0;0;4;4;1;0;0.9999983250010024;49.0
4;2;2;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999983832009125;49.0
4;2;2;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999985613007285;50.0
4;2;2;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999980081013;50.0
4;3;2;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999985347007101;50.0
4;4;0;0;3;2;2;0;3;3;0;0;4;4;1;0;0.9999987102005744;50.0
4;4;0;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999984196008639;47.0
4;4;0;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999985977006863;48.0
4;4;0;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999987600005247;49.0
4;4;0;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999985237007603;49.0
4;4;0;0;3;2;1;0;3;3;0;0;4;4;1;0;0.999998450600833;49.0
4;4;0;0;3;3;1;0;3;3;0;0;4;4;1;0;0.9999987956004892;50.0
4;4;0;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999980445012377;48.0
4;4;0;0;4;2;1;0;3;3;0;0;4;4;1;0;0.9999984873007964;50.0
2;2;2;0;3;2;2;0;3;3;0;0;4;4;1;0;0.9999984739008216;50.0
2;2;2;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999981833011798;47.0
2;2;2;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999983614009602;48.0
2;2;2;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999985237007601;49.0
2;2;2;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999982874010516;49.0
2;2;2;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999982143011416;49.0
2;2;2;0;3;3;1;0;3;3;0;0;4;4;1;0;0.9999985593007163;50.0
2;2;2;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999978082016423;48.0
2;2;2;0;4;2;1;0;3;3;0;0;4;4;1;0;0.9999982510010964;50.0
4;3;1;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999984753007894;49.0
4;3;1;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999986534006219;50.0
4;3;1;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999981002011424;50.0
3;2;1;0;3;2;2;0;3;3;0;0;4;4;1;0;0.9999984008008981;50.0
3;2;1;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999981102012775;47.0
3;2;1;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999982883010449;48.0
3;2;1;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999984506008329;49.0
3;2;1;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999982143011417;49.0
3;2;1;0;3;2;1;0;3;3;0;0;4;4;1;0;0.999998141201237;49.0
3;2;1;0;3;3;1;0;3;3;0;0;4;4;1;0;0.9999984862007865;50.0
3;2;1;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999977351017674;48.0
3;2;1;0;4;2;1;0;3;3;0;0;4;4;1;0;0.9999981779011892;50.0
3;3;1;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999984552008163;48.0
3;3;1;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999986333006451;49.0
3;3;1;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999987956004891;50.0
3;3;1;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999985593007163;50.0
3;3;1;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999984862007865;50.0
3;3;1;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999980801011767;49.0
2;2;1;0;3;2;2;0;3;3;0;0;4;4;1;0;0.999997994701323;49.0
2;2;1;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999977041018204;46.0
2;2;1;0;3;3;2;0;3;3;0;0;4;4;1;0;0.9999981534010512;50.0
2;2;1;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999978822015155;47.0
2;2;1;0;4;2;2;0;3;3;0;0;4;4;1;0;0.9999980081013;50.0
2;2;1;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999980445012376;48.0
2;2;1;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999978082016423;48.0
2;2;1;0;4;3;1;0;3;3;0;0;4;4;1;0;0.9999981002011423;50.0
2;2;1;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999977351017674;48.0
2;2;1;0;3;3;1;0;3;3;0;0;4;4;1;0;0.9999980801011767;49.0
2;2;1;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999973290024626;47.0
2;2;1;0;4;2;1;0;3;3;0;0;4;4;1;0;0.9999977718017046;49.0
4;4;1;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999984940007645;50.0
4;2;1;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999981469012285;48.0
4;2;1;0;4;3;0;0;3;3;0;0;4;4;1;0;0.9999983250010024;49.0
4;2;1;0;4;4;0;0;3;3;0;0;4;4;1;0;0.9999984873007964;50.0
4;2;1;0;2;2;2;0;3;3;0;0;4;4;1;0;0.9999982510010964;50.0
4;2;1;0;3;2;1;0;3;3;0;0;4;4;1;0;0.9999981779011892;50.0
4;2;1;0;2;2;1;0;3;3;0;0;4;4;1;0;0.9999977718017046;49.0
3;3;3;0;3;3;0;0;3;3;0;0;4;4;1;0;0.9999986628005387;50.0
3;3;0;0;3;3;0;0;3;3;2;0;4;4;1;0;0.9999985285007182;49.0
3;3;0;0;4;3;0;0;3;3;2;0;4;4;1;0;0.9999987066005601;50.0
3;3;0;0;2;2;1;0;3;3;2;0;4;4;1;0;0.9999981534010512;50.0
4;3;0;0;3;3;0;0;3;3;2;0;4;4;1;0;0.9999987066005601;50.0
2;2;1;0;3;3;0;0;3;3;2;0;4;4;1;0;0.9999981534010512;50.0
3;2;2;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999985479007442;49.0
3;2;2;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999987260005895;50.0
3;2;2;0;2;2;1;0;4;3;0;0;4;4;1;0;0.9999981728010698;50.0
3;3;0;0;3;2;2;0;4;3;0;0;4;4;1;0;0.9999985479007442;49.0
3;3;0;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999982573010808;46.0
3;3;0;0;3;3;2;0;4;3;0;0;4;4;1;0;0.9999987066005602;50.0
3;3;0;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999984354008745;47.0
3;3;0;0;4;2;2;0;4;3;0;0;4;4;1;0;0.9999985613007286;50.0
3;3;0;0;4;4;0;0;4;3;0;0;4;4;1;0;0.9999985977006864;48.0
3;3;0;0;2;2;2;0;4;3;0;0;4;4;1;0;0.9999983614009603;48.0
3;3;0;0;4;3;1;0;4;3;0;0;4;4;1;0;0.9999986534006219;50.0
3;3;0;0;3;2;1;0;4;3;0;0;4;4;1;0;0.999998288301045;48.0
3;3;0;0;3;3;1;0;4;3;0;0;4;4;1;0;0.9999986333006452;49.0
3;3;0;0;2;2;1;0;4;3;0;0;4;4;1;0;0.9999978822015156;47.0
3;3;0;0;4;2;1;0;4;3;0;0;4;4;1;0;0.9999983250010025;49.0
3;3;2;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999987066005601;50.0
4;3;0;0;3;2;2;0;4;3;0;0;4;4;1;0;0.9999987260005895;50.0
4;3;0;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999984354008744;47.0
4;3;0;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999986135006997;48.0
4;3;0;0;4;4;0;0;4;3;0;0;4;4;1;0;0.9999987758005405;49.0
4;3;0;0;2;2;2;0;4;3;0;0;4;4;1;0;0.9999985395007723;49.0
4;3;0;0;3;2;1;0;4;3;0;0;4;4;1;0;0.999998466400844;49.0
4;3;0;0;3;3;1;0;4;3;0;0;4;4;1;0;0.9999988114005056;50.0
4;3;0;0;2;2;1;0;4;3;0;0;4;4;1;0;0.9999980603012423;48.0
4;3;0;0;4;2;1;0;4;3;0;0;4;4;1;0;0.9999985031008081;50.0
4;2;2;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999985613007286;50.0
4;4;0;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999985977006863;48.0
4;4;0;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999987758005405;49.0
4;4;0;0;4;4;0;0;4;3;0;0;4;4;1;0;0.9999989381004077;50.0
4;4;0;0;2;2;2;0;4;3;0;0;4;4;1;0;0.9999987018006012;50.0
4;4;0;0;3;2;1;0;4;3;0;0;4;4;1;0;0.999998628700661;50.0
4;4;0;0;2;2;1;0;4;3;0;0;4;4;1;0;0.9999982226009934;49.0
2;2;2;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999983614009603;48.0
2;2;2;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999985395007724;49.0
2;2;2;0;4;4;0;0;4;3;0;0;4;4;1;0;0.9999987018006012;50.0
2;2;2;0;2;2;2;0;4;3;0;0;4;4;1;0;0.9999984655008506;50.0
2;2;2;0;3;2;1;0;4;3;0;0;4;4;1;0;0.9999983924009276;50.0
2;2;2;0;2;2;1;0;4;3;0;0;4;4;1;0;0.999997986301356;49.0
4;3;1;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999986534006218;50.0
3;2;1;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999982883010449;48.0
3;2;1;0;4;3;0;0;4;3;0;0;4;4;1;0;0.999998466400844;49.0
3;2;1;0;4;4;0;0;4;3;0;0;4;4;1;0;0.999998628700661;50.0
3;2;1;0;2;2;2;0;4;3;0;0;4;4;1;0;0.9999983924009276;50.0
3;2;1;0;3;2;1;0;4;3;0;0;4;4;1;0;0.99999831930101;50.0
3;2;1;0;2;2;1;0;4;3;0;0;4;4;1;0;0.999997913201468;49.0
3;3;1;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999986333006452;49.0
3;3;1;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999988114005057;50.0
3;3;1;0;2;2;1;0;4;3;0;0;4;4;1;0;0.9999982582009389;50.0
2;2;1;0;3;2;2;0;4;3;0;0;4;4;1;0;0.9999981728010698;50.0
2;2;1;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999978822015155;47.0
2;2;1;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999980603012424;48.0
2;2;1;0;4;4;0;0;4;3;0;0;4;4;1;0;0.9999982226009934;49.0
2;2;1;0;2;2;2;0;4;3;0;0;4;4;1;0;0.999997986301356;49.0
2;2;1;0;3;2;1;0;4;3;0;0;4;4;1;0;0.999997913201468;49.0
2;2;1;0;3;3;1;0;4;3;0;0;4;4;1;0;0.9999982582009388;50.0
2;2;1;0;2;2;1;0;4;3;0;0;4;4;1;0;0.999997507102091;48.0
2;2;1;0;4;2;1;0;4;3;0;0;4;4;1;0;0.9999979499014118;50.0
4;2;1;0;3;3;0;0;4;3;0;0;4;4;1;0;0.9999983250010024;49.0
4;2;1;0;4;3;0;0;4;3;0;0;4;4;1;0;0.9999985031008081;50.0
4;2;1;0;2;2;1;0;4;3;0;0;4;4;1;0;0.9999979499014118;50.0
3;3;0;0;3;3;0;0;4;2;2;0;4;4;1;0;0.9999983832009125;49.0
3;3;0;0;4;3;0;0;4;2;2;0;4;4;1;0;0.9999985613007285;50.0
3;3;0;0;2;2;1;0;4;2;2;0;4;4;1;0;0.9999980081013;50.0
4;3;0;0;3;3;0;0;4;2;2;0;4;4;1;0;0.9999985613007286;50.0
2;2;1;0;3;3;0;0;4;2;2;0;4;4;1;0;0.9999980081013;50.0
3;3;0;0;3;3;0;0;4;3;2;0;4;4;1;0;0.9999985347007102;50.0
3;2;2;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999987102005744;50.0
3;3;0;0;3;2;2;0;4;4;0;0;4;4;1;0;0.9999987102005744;50.0
3;3;0;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999984196008639;47.0
3;3;0;0;4;3;0;0;4;4;0;0;4;4;1;0;0.9999985977006863;48.0
3;3;0;0;4;4;0;0;4;4;0;0;4;4;1;0;0.9999987600005247;49.0
3;3;0;0;2;2;2;0;4;4;0;0;4;4;1;0;0.9999985237007603;49.0
3;3;0;0;3;2;1;0;4;4;0;0;4;4;1;0;0.999998450600833;49.0
3;3;0;0;3;3;1;0;4;4;0;0;4;4;1;0;0.9999987956004892;50.0
3;3;0;0;2;2;1;0;4;4;0;0;4;4;1;0;0.9999980445012377;48.0
3;3;0;0;4;2;1;0;4;4;0;0;4;4;1;0;0.9999984873007964;50.0
4;3;0;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999985977006863;48.0
4;3;0;0;4;3;0;0;4;4;0;0;4;4;1;0;0.9999987758005405;49.0
4;3;0;0;4;4;0;0;4;4;0;0;4;4;1;0;0.9999989381004077;50.0
4;3;0;0;2;2;2;0;4;4;0;0;4;4;1;0;0.9999987018006012;50.0
4;3;0;0;3;2;1;0;4;4;0;0;4;4;1;0;0.999998628700661;50.0
4;3;0;0;2;2;1;0;4;4;0;0;4;4;1;0;0.9999982226009934;49.0
4;4;0;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999987600005247;49.0
4;4;0;0;4;3;0;0;4;4;0;0;4;4;1;0;0.9999989381004077;50.0
4;4;0;0;2;2;1;0;4;4;0;0;4;4;1;0;0.9999983849007708;50.0
2;2;2;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999985237007601;49.0
2;2;2;0;4;3;0;0;4;4;0;0;4;4;1;0;0.9999987018006012;50.0
2;2;2;0;2;2;1;0;4;4;0;0;4;4;1;0;0.9999981486010949;50.0
3;2;1;0;3;3;0;0;4;4;0;0;4;4;1;0;0.999998450600833;49.0
3;2;1;0;4;3;0;0;4;4;0;0;4;4;1;0;0.999998628700661;50.0
3;2;1;0;2;2;1;0;4;4;0;0;4;4;1;0;0.9999980755011952;50.0
3;3;1;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999987956004892;50.0
2;2;1;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999980445012377;48.0
2;2;1;0;4;3;0;0;4;4;0;0;4;4;1;0;0.9999982226009934;49.0
2;2;1;0;4;4;0;0;4;4;0;0;4;4;1;0;0.9999983849007708;50.0
2;2;1;0;2;2;2;0;4;4;0;0;4;4;1;0;0.999998148601095;50.0
2;2;1;0;3;2;1;0;4;4;0;0;4;4;1;0;0.9999980755011952;50.0
2;2;1;0;2;2;1;0;4;4;0;0;4;4;1;0;0.9999976694017523;49.0
4;2;1;0;3;3;0;0;4;4;0;0;4;4;1;0;0.9999984873007964;50.0
3;2;2;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999984739008216;50.0
3;3;0;0;3;2;2;0;2;2;2;0;4;4;1;0;0.9999984739008217;50.0
3;3;0;0;3;3;0;0;2;2;2;0;4;4;1;0;0.99999818330118;47.0
3;3;0;0;4;3;0;0;2;2;2;0;4;4;1;0;0.9999983614009603;48.0
3;3;0;0;4;4;0;0;2;2;2;0;4;4;1;0;0.9999985237007603;49.0
3;3;0;0;2;2;2;0;2;2;2;0;4;4;1;0;0.9999982874010517;49.0
3;3;0;0;3;2;1;0;2;2;2;0;4;4;1;0;0.9999982143011417;49.0
3;3;0;0;3;3;1;0;2;2;2;0;4;4;1;0;0.9999985593007165;50.0
3;3;0;0;2;2;1;0;2;2;2;0;4;4;1;0;0.9999978082016424;48.0
3;3;0;0;4;2;1;0;2;2;2;0;4;4;1;0;0.9999982510010965;50.0
4;3;0;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999983614009603;48.0
4;3;0;0;4;3;0;0;2;2;2;0;4;4;1;0;0.9999985395007724;49.0
4;3;0;0;4;4;0;0;2;2;2;0;4;4;1;0;0.9999987018006012;50.0
4;3;0;0;2;2;2;0;2;2;2;0;4;4;1;0;0.9999984655008506;50.0
4;3;0;0;3;2;1;0;2;2;2;0;4;4;1;0;0.9999983924009276;50.0
4;3;0;0;2;2;1;0;2;2;2;0;4;4;1;0;0.999997986301356;49.0
4;4;0;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999985237007601;49.0
4;4;0;0;4;3;0;0;2;2;2;0;4;4;1;0;0.9999987018006012;50.0
4;4;0;0;2;2;1;0;2;2;2;0;4;4;1;0;0.9999981486010949;50.0
2;2;2;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999982874010516;49.0
2;2;2;0;4;3;0;0;2;2;2;0;4;4;1;0;0.9999984655008506;50.0
2;2;2;0;2;2;1;0;2;2;2;0;4;4;1;0;0.9999979123014751;50.0
3;2;1;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999982143011418;49.0
3;2;1;0;4;3;0;0;2;2;2;0;4;4;1;0;0.9999983924009277;50.0
3;2;1;0;2;2;1;0;2;2;2;0;4;4;1;0;0.9999978392015926;50.0
3;3;1;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999985593007163;50.0
2;2;1;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999978082016423;48.0
2;2;1;0;4;3;0;0;2;2;2;0;4;4;1;0;0.999997986301356;49.0
2;2;1;0;4;4;0;0;2;2;2;0;4;4;1;0;0.999998148601095;50.0
2;2;1;0;2;2;2;0;2;2;2;0;4;4;1;0;0.9999979123014751;50.0
2;2;1;0;3;2;1;0;2;2;2;0;4;4;1;0;0.9999978392015925;50.0
2;2;1;0;2;2;1;0;2;2;2;0;4;4;1;0;0.9999974331022455;49.0
4;2;1;0;3;3;0;0;2;2;2;0;4;4;1;0;0.9999982510010965;50.0
3;3;0;0;3;3;0;0;4;3;1;0;4;4;1;0;0.9999984753007894;49.0
3;3;0;0;4;3;0;0;4;3;1;0;4;4;1;0;0.9999986534006219;50.0
3;3;0;0;2;2;1;0;4;3;1;0;4;4;1;0;0.9999981002011424;50.0
4;3;0;0;3;3;0;0;4;3;1;0;4;4;1;0;0.9999986534006219;50.0
2;2;1;0;3;3;0;0;4;3;1;0;4;4;1;0;0.9999981002011424;50.0
3;2;2;0;3;3;0;0;3;2;1;0;4;4;1;0;0.9999984008008981;50.0
3;3;0;0;3;2;2;0;3;2;1;0;4;4;1;0;0.9999984008008981;50.0
